OrderDate,SalesOrderNumber,ProductName,OrderQty,UnitPrice,LineTotal
2008-06-01 00:00:00.000,SO71845,Chain,3,12.144,36.432000
2008-06-01 00:00:00.000,SO71846,ML Mountain Pedal,2,37.254,74.508000
2008-06-01 00:00:00.000,SO71846,"HL Mountain Frame - Silver, 42",1,818.70,818.700000
2008-06-01 00:00:00.000,SO71846,"Mountain-500 Silver, 40",1,112.998,67.798800
2008-06-01 00:00:00.000,SO71846,"Mountain-400-W Silver, 40",2,461.694,923.388000
2008-06-01 00:00:00.000,SO71856,"Touring-3000 Yellow, 50",1,445.41,445.410000
2008-06-01 00:00:00.000,SO71856,Front Derailleur,1,54.894,54.894000
2008-06-01 00:00:00.000,SO71858,"Touring-3000 Blue, 50",3,445.41,1336.230000
2008-06-01 00:00:00.000,SO71858,"Touring-3000 Yellow, 50",1,445.41,445.410000
2008-06-01 00:00:00.000,SO71858,"Touring-2000 Blue, 60",1,728.91,728.910000
2008-06-01 00:00:00.000,SO71858,"Long-Sleeve Logo Jersey, L",2,29.994,59.988000
2008-06-01 00:00:00.000,SO71858,"Short-Sleeve Classic Jersey, L",2,32.394,64.788000
2008-06-01 00:00:00.000,SO71858,"Touring-1000 Yellow, 60",1,1430.442,1430.442000
2008-06-01 00:00:00.000,SO71858,"Touring-3000 Yellow, 62",2,445.41,890.820000
2008-06-01 00:00:00.000,SO71858,Chain,1,12.144,12.144000
2008-06-01 00:00:00.000,SO71858,Front Brakes,2,63.90,127.800000
2008-06-01 00:00:00.000,SO71858,Front Derailleur,1,54.894,54.894000
2008-06-01 00:00:00.000,SO71858,"Touring-2000 Blue, 54",1,728.91,728.910000
2008-06-01 00:00:00.000,SO71858,Bike Wash - Dissolver,1,4.77,4.770000
2008-06-01 00:00:00.000,SO71858,"Touring-3000 Blue, 54",1,445.41,445.410000
2008-06-01 00:00:00.000,SO71858,"Touring-1000 Blue, 60",1,1430.442,1430.442000
2008-06-01 00:00:00.000,SO71858,"Touring-3000 Yellow, 44",2,445.41,890.820000
2008-06-01 00:00:00.000,SO71858,"Touring-1000 Blue, 46",2,1430.442,2860.884000
2008-06-01 00:00:00.000,SO71858,AWC Logo Cap,3,5.394,16.182000
2008-06-01 00:00:00.000,SO71863,"Racing Socks, L",11,5.2142,56.209076
2008-06-01 00:00:00.000,SO71863,"Racing Socks, M",2,5.394,10.788000
2008-06-01 00:00:00.000,SO71863,"Road-750 Black, 48",2,323.994,647.988000
2008-06-01 00:00:00.000,SO71863,"Road-350-W Yellow, 40",1,1020.594,1020.594000
2008-06-01 00:00:00.000,SO71863,"Sport-100 Helmet, Blue",1,20.994,20.994000
2008-06-01 00:00:00.000,SO71863,"Road-750 Black, 52",3,323.994,971.982000
2008-06-01 00:00:00.000,SO71863,LL Road Pedal,2,24.294,48.588000
2008-06-01 00:00:00.000,SO71867,"HL Road Frame - Red, 62",1,858.90,858.900000
2008-06-01 00:00:00.000,SO71885,Hitch Rack - 4-Bike,3,72.00,216.000000
2008-06-01 00:00:00.000,SO71885,"Short-Sleeve Classic Jersey, XL",6,32.394,194.364000
2008-06-01 00:00:00.000,SO71885,"Classic Vest, S",3,38.10,114.300000
2008-06-01 00:00:00.000,SO71895,ML Mountain Seat/Saddle,2,23.484,46.968000
2008-06-01 00:00:00.000,SO71895,"Long-Sleeve Logo Jersey, L",2,29.994,59.988000
2008-06-01 00:00:00.000,SO71895,"Classic Vest, S",3,38.10,114.300000
2008-06-01 00:00:00.000,SO71897,"Touring-1000 Blue, 46",1,1430.442,1430.442000
2008-06-01 00:00:00.000,SO71897,"Touring-3000 Blue, 50",4,445.41,1781.640000
2008-06-01 00:00:00.000,SO71897,"Touring-1000 Blue, 60",3,1430.442,4291.326000
2008-06-01 00:00:00.000,SO71897,"Short-Sleeve Classic Jersey, XL",3,32.394,97.182000
2008-06-01 00:00:00.000,SO71897,AWC Logo Cap,4,5.394,21.576000
2008-06-01 00:00:00.000,SO71897,"Touring-1000 Yellow, 46",2,1430.442,2860.884000
2008-06-01 00:00:00.000,SO71897,"Classic Vest, S",1,38.10,38.100000
2008-06-01 00:00:00.000,SO71897,Front Brakes,1,63.90,63.900000
2008-06-01 00:00:00.000,SO71898,"Touring-1000 Blue, 60",3,1430.442,4291.326000
2008-06-01 00:00:00.000,SO71898,"Touring-3000 Blue, 44",4,445.41,1781.640000
2008-06-01 00:00:00.000,SO71898,HL Bottom Bracket,4,72.894,291.576000
2008-06-01 00:00:00.000,SO71898,"Touring-1000 Blue, 50",6,1430.442,8582.652000
2008-06-01 00:00:00.000,SO71898,"Touring-2000 Blue, 46",3,728.91,2186.730000
2008-06-01 00:00:00.000,SO71898,"Touring-1000 Yellow, 54",1,1430.442,1430.442000
2008-06-01 00:00:00.000,SO71898,"Touring-3000 Blue, 62",3,445.41,1336.230000
2008-06-01 00:00:00.000,SO71898,LL Bottom Bracket,3,32.394,97.182000
2008-06-01 00:00:00.000,SO71898,"Touring-3000 Blue, 58",1,445.41,445.410000
2008-06-01 00:00:00.000,SO71898,"Touring-1000 Blue, 54",4,1430.442,5721.768000
2008-06-01 00:00:00.000,SO71898,"Touring-1000 Blue, 46",3,1430.442,4291.326000
2008-06-01 00:00:00.000,SO71898,"Touring-2000 Blue, 54",5,728.91,3644.550000
2008-06-01 00:00:00.000,SO71898,LL Crankset,4,105.294,421.176000
2008-06-01 00:00:00.000,SO71898,"Touring-3000 Blue, 54",1,445.41,445.410000
2008-06-01 00:00:00.000,SO71898,Front Derailleur,3,54.894,164.682000
2008-06-01 00:00:00.000,SO71898,"Touring-2000 Blue, 50",5,728.91,3644.550000
2008-06-01 00:00:00.000,SO71898,"Touring-2000 Blue, 60",2,728.91,1457.820000
2008-06-01 00:00:00.000,SO71898,"HL Touring Frame - Yellow, 54",1,602.346,602.346000
2008-06-01 00:00:00.000,SO71898,"Touring-1000 Yellow, 50",1,1430.442,1430.442000
2008-06-01 00:00:00.000,SO71898,"Touring-3000 Yellow, 58",3,445.41,1336.230000
2008-06-01 00:00:00.000,SO71898,HL Touring Seat/Saddle,3,31.584,94.752000
2008-06-01 00:00:00.000,SO71898,Front Brakes,1,63.90,63.900000
2008-06-01 00:00:00.000,SO71898,"Touring-3000 Blue, 50",3,445.41,1336.230000
2008-06-01 00:00:00.000,SO71898,HL Crankset,3,242.994,728.982000
2008-06-01 00:00:00.000,SO71898,"Touring-1000 Yellow, 46",3,1430.442,4291.326000
2008-06-01 00:00:00.000,SO71898,Chain,1,12.144,12.144000
2008-06-01 00:00:00.000,SO71898,"Touring-3000 Yellow, 62",5,445.41,2227.050000
2008-06-01 00:00:00.000,SO71898,"Touring-3000 Yellow, 44",2,445.41,890.820000
2008-06-01 00:00:00.000,SO71899,"Short-Sleeve Classic Jersey, S",2,32.394,64.788000
2008-06-01 00:00:00.000,SO71899,"Mountain-500 Silver, 52",1,112.998,67.798800
2008-06-01 00:00:00.000,SO71899,"Mountain-400-W Silver, 40",1,461.694,461.694000
2008-06-01 00:00:00.000,SO71899,"HL Mountain Frame - Black, 42",1,809.76,809.760000
2008-06-01 00:00:00.000,SO71899,LL Mountain Handlebars,1,26.724,26.724000
2008-06-01 00:00:00.000,SO71899,"Long-Sleeve Logo Jersey, M",2,29.994,59.988000
2008-06-01 00:00:00.000,SO71899,"LL Mountain Frame - Silver, 40",2,158.43,316.860000
2008-06-01 00:00:00.000,SO71899,HL Mountain Pedal,1,48.594,48.594000
2008-06-01 00:00:00.000,SO71902,"Mountain-200 Silver, 42",5,1391.994,6959.970000
2008-06-01 00:00:00.000,SO71902,"Mountain-400-W Silver, 40",2,461.694,923.388000
2008-06-01 00:00:00.000,SO71902,"ML Mountain Frame-W - Silver, 40",1,218.454,218.454000
2008-06-01 00:00:00.000,SO71902,"Mountain-500 Silver, 48",1,112.998,67.798800
2008-06-01 00:00:00.000,SO71902,"Mountain-200 Black, 42",7,1376.994,9638.958000
2008-06-01 00:00:00.000,SO71902,"Mountain-200 Silver, 46",5,1391.994,6959.970000
2008-06-01 00:00:00.000,SO71902,"Half-Finger Gloves, M",2,14.694,29.388000
2008-06-01 00:00:00.000,SO71902,"Women's Mountain Shorts, L",7,41.994,293.958000
2008-06-01 00:00:00.000,SO71902,LL Mountain Seat/Saddle,2,16.272,32.544000
2008-06-01 00:00:00.000,SO71902,AWC Logo Cap,3,5.394,16.182000
2008-06-01 00:00:00.000,SO71902,"LL Mountain Frame - Black, 44",1,149.874,149.874000
2008-06-01 00:00:00.000,SO71902,HL Mountain Pedal,2,48.594,97.188000
2008-06-01 00:00:00.000,SO71902,"Mountain-500 Black, 48",3,323.994,971.982000
2008-06-01 00:00:00.000,SO71902,"Mountain-400-W Silver, 38",3,461.694,1385.082000
2008-06-01 00:00:00.000,SO71902,"Long-Sleeve Logo Jersey, L",3,29.994,89.982000
2008-06-01 00:00:00.000,SO71902,LL Mountain Pedal,4,24.294,97.176000
2008-06-01 00:00:00.000,SO71902,"Mountain-500 Black, 40",1,323.994,323.994000
2008-06-01 00:00:00.000,SO71902,"Mountain-500 Silver, 40",4,112.998,271.195200
2008-06-01 00:00:00.000,SO71902,"Mountain-400-W Silver, 42",2,461.694,923.388000
2008-06-01 00:00:00.000,SO71902,"Mountain-200 Black, 38",8,1376.994,11015.952000
2008-06-01 00:00:00.000,SO71902,"Mountain-200 Black, 46",2,1376.994,2753.988000
2008-06-01 00:00:00.000,SO71902,HL Mountain Handlebars,1,72.162,72.162000
2008-06-01 00:00:00.000,SO71902,"LL Mountain Frame - Black, 48",1,149.874,149.874000
2008-06-01 00:00:00.000,SO71902,"Long-Sleeve Logo Jersey, M",3,29.994,89.982000
2008-06-01 00:00:00.000,SO71902,Water Bottle - 30 oz.,7,2.994,20.958000
2008-06-01 00:00:00.000,SO71902,Hitch Rack - 4-Bike,4,72.00,288.000000
2008-06-01 00:00:00.000,SO71902,Bike Wash - Dissolver,5,4.77,23.850000
2008-06-01 00:00:00.000,SO71902,"Sport-100 Helmet, Red",2,20.994,41.988000
2008-06-01 00:00:00.000,SO71902,"Mountain-500 Black, 52",1,323.994,323.994000
2008-06-01 00:00:00.000,SO71902,"Classic Vest, S",6,38.10,228.600000
2008-06-01 00:00:00.000,SO71902,"Women's Mountain Shorts, S",7,41.994,293.958000
2008-06-01 00:00:00.000,SO71902,ML Mountain Handlebars,2,37.152,74.304000
2008-06-01 00:00:00.000,SO71902,"Mountain-500 Silver, 52",3,112.998,203.396400
2008-06-01 00:00:00.000,SO71902,Hydration Pack - 70 oz.,5,32.994,164.970000
2008-06-01 00:00:00.000,SO71902,ML Mountain Pedal,1,37.254,37.254000
2008-06-01 00:00:00.000,SO71902,"Sport-100 Helmet, Black",4,20.994,83.976000
2008-06-01 00:00:00.000,SO71902,"Mountain-200 Silver, 38",3,1391.994,4175.982000
2008-06-01 00:00:00.000,SO71902,"Mountain-500 Black, 44",2,323.994,647.988000
2008-06-01 00:00:00.000,SO71902,"Short-Sleeve Classic Jersey, L",5,32.394,161.970000
2008-06-01 00:00:00.000,SO71902,HL Mountain Seat/Saddle,1,31.584,31.584000
2008-06-01 00:00:00.000,SO71902,"Short-Sleeve Classic Jersey, S",2,32.394,64.788000
2008-06-01 00:00:00.000,SO71902,"Mountain-500 Silver, 42",5,112.998,338.994000
2008-06-01 00:00:00.000,SO71902,"Sport-100 Helmet, Blue",7,20.994,146.958000
2008-06-01 00:00:00.000,SO71902,"Mountain-500 Silver, 44",1,112.998,67.798800
2008-06-01 00:00:00.000,SO71902,"HL Mountain Frame - Silver, 38",7,818.70,5730.900000
2008-06-01 00:00:00.000,SO71902,"Short-Sleeve Classic Jersey, XL",5,32.394,161.970000
2008-06-01 00:00:00.000,SO71902,"LL Mountain Frame - Silver, 44",2,158.43,316.860000
2008-06-01 00:00:00.000,SO71902,"ML Mountain Frame-W - Silver, 42",3,218.454,655.362000
2008-06-01 00:00:00.000,SO71902,"Mountain-400-W Silver, 46",4,461.694,1846.776000
2008-06-01 00:00:00.000,SO71902,"Classic Vest, M",6,38.10,228.600000
2008-06-01 00:00:00.000,SO71915,"ML Road Frame-W - Yellow, 48",3,356.898,1070.694000
2008-06-01 00:00:00.000,SO71915,"LL Road Frame - Black, 52",2,202.332,404.664000
2008-06-01 00:00:00.000,SO71915,LL Road Pedal,4,24.294,97.176000
2008-06-01 00:00:00.000,SO71915,ML Road Pedal,3,37.254,111.762000
2008-06-01 00:00:00.000,SO71915,HL Road Pedal,1,48.594,48.594000
2008-06-01 00:00:00.000,SO71917,"Racing Socks, L",7,5.394,37.758000
2008-06-01 00:00:00.000,SO71920,"Road-350-W Yellow, 40",1,1020.594,1020.594000
2008-06-01 00:00:00.000,SO71920,LL Road Pedal,3,24.294,72.882000
2008-06-01 00:00:00.000,SO71920,"Road-350-W Yellow, 48",1,1020.594,1020.594000
2008-06-01 00:00:00.000,SO71920,"Short-Sleeve Classic Jersey, XL",7,32.394,226.758000
2008-06-01 00:00:00.000,SO71920,"Classic Vest, S",3,38.10,114.300000
2008-06-01 00:00:00.000,SO71920,Hitch Rack - 4-Bike,1,72.00,72.000000
2008-06-01 00:00:00.000,SO71923,Water Bottle - 30 oz.,1,2.994,2.994000
2008-06-01 00:00:00.000,SO71923,"Racing Socks, M",4,5.394,21.576000
2008-06-01 00:00:00.000,SO71923,"Racing Socks, L",14,5.2142,71.538824
2008-06-01 00:00:00.000,SO71935,"Racing Socks, M",3,5.394,16.182000
2008-06-01 00:00:00.000,SO71935,LL Road Pedal,1,24.294,24.294000
2008-06-01 00:00:00.000,SO71935,"Road-350-W Yellow, 40",3,1020.594,3061.782000
2008-06-01 00:00:00.000,SO71935,"Road-350-W Yellow, 48",2,1020.594,2041.188000
2008-06-01 00:00:00.000,SO71935,"Road-750 Black, 48",1,323.994,323.994000
2008-06-01 00:00:00.000,SO71935,"Racing Socks, L",13,5.2142,66.428908
2008-06-01 00:00:00.000,SO71936,"LL Mountain Frame - Silver, 40",3,158.43,475.290000
2008-06-01 00:00:00.000,SO71936,"Mountain-500 Silver, 42",4,112.998,271.195200
2008-06-01 00:00:00.000,SO71936,HL Bottom Bracket,4,72.894,291.576000
2008-06-01 00:00:00.000,SO71936,"Sport-100 Helmet, Red",1,20.994,20.994000
2008-06-01 00:00:00.000,SO71936,"LL Mountain Frame - Black, 48",1,149.874,149.874000
2008-06-01 00:00:00.000,SO71936,LL Mountain Handlebars,4,26.724,106.896000
2008-06-01 00:00:00.000,SO71936,"Mountain-500 Black, 48",5,323.994,1619.970000
2008-06-01 00:00:00.000,SO71936,HL Crankset,6,242.994,1457.964000
2008-06-01 00:00:00.000,SO71936,"Mountain-200 Silver, 42",3,1391.994,4175.982000
2008-06-01 00:00:00.000,SO71936,"ML Mountain Frame-W - Silver, 42",2,218.454,436.908000
2008-06-01 00:00:00.000,SO71936,"HL Mountain Frame - Black, 38",4,809.76,3239.040000
2008-06-01 00:00:00.000,SO71936,"Women's Mountain Shorts, S",14,40.5942,556.952424
2008-06-01 00:00:00.000,SO71936,LL Mountain Pedal,3,24.294,72.882000
2008-06-01 00:00:00.000,SO71936,Front Derailleur,5,54.894,274.470000
2008-06-01 00:00:00.000,SO71936,"LL Mountain Frame - Black, 42",5,149.874,749.370000
2008-06-01 00:00:00.000,SO71936,"Mountain-200 Black, 42",10,1376.994,13769.940000
2008-06-01 00:00:00.000,SO71936,"Mountain-200 Black, 46",5,1376.994,6884.970000
2008-06-01 00:00:00.000,SO71936,"HL Mountain Frame - Silver, 38",5,818.70,4093.500000
2008-06-01 00:00:00.000,SO71936,"Mountain-400-W Silver, 40",2,461.694,923.388000
2008-06-01 00:00:00.000,SO71936,Rear Derailleur,5,72.876,364.380000
2008-06-01 00:00:00.000,SO71936,"Mountain-200 Silver, 38",4,1391.994,5567.976000
2008-06-01 00:00:00.000,SO71936,"Mountain-200 Black, 38",8,1376.994,11015.952000
2008-06-01 00:00:00.000,SO71936,"Women's Mountain Shorts, L",8,41.994,335.952000
2008-06-01 00:00:00.000,SO71936,Chain,3,12.144,36.432000
2008-06-01 00:00:00.000,SO71936,LL Crankset,3,105.294,315.882000
2008-06-01 00:00:00.000,SO71936,HL Mountain Pedal,5,48.594,242.970000
2008-06-01 00:00:00.000,SO71936,HL Mountain Seat/Saddle,3,31.584,94.752000
2008-06-01 00:00:00.000,SO71936,"LL Mountain Frame - Silver, 42",2,158.43,316.860000
2008-06-01 00:00:00.000,SO71936,LL Bottom Bracket,3,32.394,97.182000
2008-06-01 00:00:00.000,SO71936,"Mountain-500 Silver, 40",1,112.998,67.798800
2008-06-01 00:00:00.000,SO71936,"Half-Finger Gloves, L",6,14.694,88.164000
2008-06-01 00:00:00.000,SO71936,Front Brakes,4,63.90,255.600000
2008-06-01 00:00:00.000,SO71936,"LL Mountain Frame - Black, 44",6,149.874,899.244000
2008-06-01 00:00:00.000,SO71936,LL Mountain Seat/Saddle,3,16.272,48.816000
2008-06-01 00:00:00.000,SO71936,"LL Mountain Frame - Silver, 44",1,158.43,158.430000
2008-06-01 00:00:00.000,SO71936,"HL Mountain Frame - Black, 42",4,809.76,3239.040000
2008-06-01 00:00:00.000,SO71936,"HL Mountain Frame - Silver, 42",5,818.70,4093.500000
2008-06-01 00:00:00.000,SO71936,"Mountain-500 Silver, 48",2,112.998,135.597600
2008-06-01 00:00:00.000,SO71936,ML Mountain Handlebars,5,37.152,185.760000
2008-06-01 00:00:00.000,SO71936,"ML Mountain Frame-W - Silver, 40",2,218.454,436.908000
2008-06-01 00:00:00.000,SO71936,"Mountain-200 Silver, 46",4,1391.994,5567.976000
2008-06-01 00:00:00.000,SO71936,"Women's Mountain Shorts, M",4,41.994,167.976000
2008-06-01 00:00:00.000,SO71936,"Mountain-500 Silver, 52",5,112.998,338.994000
2008-06-01 00:00:00.000,SO71936,"HL Mountain Frame - Silver, 46",7,818.70,5730.900000
2008-06-01 00:00:00.000,SO71936,ML Mountain Pedal,2,37.254,74.508000
2008-06-01 00:00:00.000,SO71936,ML Mountain Seat/Saddle,6,23.484,140.904000
2008-06-01 00:00:00.000,SO71938,"Road-350-W Yellow, 40",5,1020.594,5102.970000
2008-06-01 00:00:00.000,SO71938,Hitch Rack - 4-Bike,3,72.00,216.000000
2008-06-01 00:00:00.000,SO71938,"ML Road Frame-W - Yellow, 44",2,356.898,713.796000
2008-06-01 00:00:00.000,SO71938,"Road-350-W Yellow, 42",3,1020.594,3061.782000
2008-06-01 00:00:00.000,SO71938,"Sport-100 Helmet, Red",3,20.994,62.982000
2008-06-01 00:00:00.000,SO71938,HL Road Handlebars,1,72.162,72.162000
2008-06-01 00:00:00.000,SO71938,LL Road Pedal,5,24.294,121.470000
2008-06-01 00:00:00.000,SO71938,"Short-Sleeve Classic Jersey, XL",5,32.394,161.970000
2008-06-01 00:00:00.000,SO71938,"Sport-100 Helmet, Blue",3,20.994,62.982000
2008-06-01 00:00:00.000,SO71938,AWC Logo Cap,1,5.394,5.394000
2008-06-01 00:00:00.000,SO71938,HL Road Pedal,5,48.594,242.970000
2008-06-01 00:00:00.000,SO71938,"Road-250 Red, 58",3,1466.01,4398.030000
2008-06-01 00:00:00.000,SO71938,"Road-350-W Yellow, 48",5,1020.594,5102.970000
2008-06-01 00:00:00.000,SO71938,"Road-550-W Yellow, 40",5,672.294,3361.470000
2008-06-01 00:00:00.000,SO71938,"Road-550-W Yellow, 42",4,672.294,2689.176000
2008-06-01 00:00:00.000,SO71938,"Classic Vest, S",4,38.10,152.400000
2008-06-01 00:00:00.000,SO71938,"Long-Sleeve Logo Jersey, M",2,29.994,59.988000
2008-06-01 00:00:00.000,SO71938,"Road-750 Black, 52",4,323.994,1295.976000
2008-06-01 00:00:00.000,SO71938,"Road-750 Black, 48",5,323.994,1619.970000
2008-06-01 00:00:00.000,SO71938,Bike Wash - Dissolver,6,4.77,28.620000
2008-06-01 00:00:00.000,SO71938,"Road-250 Black, 58",3,1466.01,4398.030000
2008-06-01 00:00:00.000,SO71938,"Sport-100 Helmet, Black",5,20.994,104.970000
2008-06-01 00:00:00.000,SO71938,"Classic Vest, M",5,38.10,190.500000
2008-06-01 00:00:00.000,SO71938,"LL Road Frame - Black, 52",3,202.332,606.996000
2008-06-01 00:00:00.000,SO71938,"Short-Sleeve Classic Jersey, L",3,32.394,97.182000
2008-06-01 00:00:00.000,SO71938,"Road-750 Black, 44",3,323.994,971.982000
2008-06-01 00:00:00.000,SO71938,Water Bottle - 30 oz.,8,2.994,23.952000
2008-06-01 00:00:00.000,SO71938,"Road-250 Black, 52",6,1466.01,8796.060000
2008-06-01 00:00:00.000,SO71938,"Racing Socks, M",4,5.394,21.576000
2008-06-01 00:00:00.000,SO71938,"Half-Finger Gloves, M",2,14.694,29.388000
2008-06-01 00:00:00.000,SO71938,"Road-350-W Yellow, 44",5,1020.594,5102.970000
2008-06-01 00:00:00.000,SO71938,"Road-250 Black, 44",3,1466.01,4398.030000
2008-06-01 00:00:00.000,SO71938,"Road-550-W Yellow, 38",5,672.294,3361.470000
2008-06-01 00:00:00.000,SO71938,Hydration Pack - 70 oz.,7,32.994,230.958000
2008-06-01 00:00:00.000,SO71938,"Road-750 Black, 58",4,323.994,1295.976000
2008-06-01 00:00:00.000,SO71938,"Road-550-W Yellow, 48",5,672.294,3361.470000
2008-06-01 00:00:00.000,SO71938,"Road-250 Black, 48",7,1466.01,10262.070000
2008-06-01 00:00:00.000,SO71938,ML Road Pedal,6,37.254,223.524000
2008-06-01 00:00:00.000,SO71938,"Long-Sleeve Logo Jersey, L",3,29.994,89.982000
2008-06-01 00:00:00.000,SO71938,"Short-Sleeve Classic Jersey, S",1,32.394,32.394000
2008-06-01 00:00:00.000,SO71938,"Racing Socks, L",2,5.394,10.788000
2008-06-01 00:00:00.000,SO71938,"Road-550-W Yellow, 44",3,672.294,2016.882000
2008-06-01 00:00:00.000,SO71946,HL Touring Seat/Saddle,1,31.584,31.584000
